word,Pos_x,wordCount_x,dt,doc_id,doc,subcorpus,percent_of_total,Pos_y,avg_freq,wordCount_y,prevalence,wordavg
road,NOUN,2,11/05/2020,M1f223,44,mainstream,0.006369426751592357,NOUN,0.005844287843881284,4,0.04,0.00016087516087516087
role,NOUN,2,11/05/2020,M1f223,44,mainstream,0.006369426751592357,NOUN,0.004191910357077122,22,0.22,0.0008848133848133849
safety,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.008305754933873344,27,0.27,0.001085907335907336
school,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.012745129515337466,23,0.23,0.0009250321750321751
sea,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.012481471061120812,7,0.07,0.00028153153153153153
sector,NOUN,8,11/05/2020,M1f223,44,mainstream,0.025477707006369428,NOUN,0.0056504202348692835,31,0.31,0.0012467824967824967
security,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.004328460342717796,12,0.12,0.00048262548262548264
sense,NOUN,2,11/05/2020,M1f223,44,mainstream,0.006369426751592357,NOUN,0.004585862423135041,21,0.21,0.0008445945945945946
severity,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.0025727488447608343,2,0.02,8.043758043758043e-05
short,ADJ,2,11/05/2020,M1f223,44,mainstream,0.006369426751592357,ADJ,0.004314248584678308,17,0.17,0.0006837194337194337
sky,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.00434970962907456,4,0.04,0.00016087516087516087
small,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.006619517244360468,40,0.4,0.0016087516087516086
social,ADJ,5,11/05/2020,M1f223,44,mainstream,0.01592356687898089,ADJ,0.009208094920548016,38,0.38,0.0015283140283140282
sort,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.005896590010859415,8,0.08,0.00032175032175032174
southeast,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.0032000737296987323,2,0.02,8.043758043758043e-05
spending,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.003561967646855007,5,0.05,0.00020109395109395108
standard,NOUN,3,11/05/2020,M1f223,44,mainstream,0.009554140127388535,NOUN,0.0048683972665458895,13,0.13,0.0005228442728442728
strong,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.004347119884833795,25,0.25,0.0010054697554697555
such,ADJ,10,11/05/2020,M1f223,44,mainstream,0.03184713375796178,ADJ,0.008231363663685255,100,1.0,0.004021879021879022
sustainable,ADJ,4,11/05/2020,M1f223,44,mainstream,0.012738853503184714,ADJ,0.006365704999496662,8,0.08,0.00032175032175032174
swiss,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.0037176491919504425,4,0.04,0.00016087516087516087
term,NOUN,3,11/05/2020,M1f223,44,mainstream,0.009554140127388535,NOUN,0.0041522501717886785,21,0.21,0.0008445945945945946
thermal,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.0031847133757961785,1,0.01,4.021879021879022e-05
threat,NOUN,5,11/05/2020,M1f223,44,mainstream,0.01592356687898089,NOUN,0.00679282753522819,31,0.31,0.0012467824967824967
time,NOUN,2,11/05/2020,M1f223,44,mainstream,0.006369426751592357,NOUN,0.010429473342395544,162,1.62,0.0065154440154440154
today,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.008551079677859867,27,0.27,0.001085907335907336
toxic,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.013602501201322035,17,0.17,0.0006837194337194337
transfer,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.0025727488447608343,2,0.02,8.043758043758043e-05
urgency,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.0031847133757961785,1,0.01,4.021879021879022e-05
usual,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.004875371832919095,6,0.06,0.00024131274131274132
value,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.0037270539834031347,12,0.12,0.00048262548262548264
vehicle,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.002582243905808159,4,0.04,0.00016087516087516087
venture,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.004401288066738605,3,0.03,0.00012065637065637066
virus,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.014944106583493232,81,0.81,0.0032577220077220077
vital,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.0029622197015967194,2,0.02,8.043758043758043e-05
way,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.006588796369115748,68,0.68,0.0027348777348777348
weather,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.0035080655001586258,2,0.02,8.043758043758043e-05
word,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.0026695517169332784,9,0.09,0.00036196911196911195
work,NOUN,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,NOUN,0.007632549118769127,36,0.36,0.0014478764478764478
year,NOUN,2,11/05/2020,M1f223,44,mainstream,0.006369426751592357,NOUN,0.01276286420907823,191,1.91,0.007681788931788932
yellow,ADJ,1,11/05/2020,M1f223,44,mainstream,0.0031847133757961785,ADJ,0.0031847133757961785,1,0.01,4.021879021879022e-05
2000,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0035065985993586223,2,0.02,8.043758043758043e-05
More,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.0031391255534105487,12,0.12,0.00048262548262548264
abortion,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.005312309151626191,4,0.04,0.00016087516087516087
access,NOUN,3,19/01/2018,M1f422,45,mainstream,0.005964214711729622,NOUN,0.00885399573224325,17,0.17,0.0006837194337194337
action,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.009956295518168888,17,0.17,0.0006837194337194337
administration,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005051566133727681,13,0.13,0.0005228442728442728
adolescence,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
adolescent,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.001407258925784138,2,0.02,8.043758043758043e-05
adoption,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0023638987989869006,2,0.02,8.043758043758043e-05
advance,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0040634448738706115,6,0.06,0.00024131274131274132
aged,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.0019880715705765406,1,0.01,4.021879021879022e-05
aid,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.008390812510576644,14,0.14,0.0005630630630630631
alcohol,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0021323058554433586,4,0.04,0.00016087516087516087
alternative,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.004416569018057655,9,0.09,0.00036196911196911195
animal,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.009160606542989735,20,0.2,0.0008043758043758043
announcement,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.00320444313636367,5,0.05,0.00020109395109395108
antiabortion,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
antibiotic,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.003670963860124522,7,0.07,0.00028153153153153153
antimicrobial,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0029103829707082364,6,0.06,0.00024131274131274132
antivaccination,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0017261002069573772,2,0.02,8.043758043758043e-05
appropriate,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.004735279154937675,3,0.03,0.00012065637065637066
approximation,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0028322710794059175,3,0.03,0.00012065637065637066
area,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.008812004278096825,52,0.52,0.0020913770913770914
author,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.004908352590410165,15,0.15,0.0006032818532818533
bacterial,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.001974427942151015,2,0.02,8.043758043758043e-05
bad,ADJ,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,ADJ,0.004140980831585212,26,0.26,0.0010456885456885457
barrier,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.003288671882538547,3,0.03,0.00012065637065637066
behaviour,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0031371697243474258,4,0.04,0.00016087516087516087
belief,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.006954429015157734,9,0.09,0.00036196911196911195
beneficiary,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0017186734664476906,2,0.02,8.043758043758043e-05
biotech,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.00526291152572115,14,0.14,0.0005630630630630631
birth,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0036226939016642187,6,0.06,0.00024131274131274132
blood,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005688823488779748,13,0.13,0.0005228442728442728
blowback,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
book,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0074927889706484525,11,0.11,0.0004424066924066924
brain,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.00855150365177981,12,0.12,0.00048262548262548264
breakthrough,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.002936931614510958,7,0.07,0.00028153153153153153
breast,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005304380612874477,2,0.02,8.043758043758043e-05
campaign,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.008194227049694799,28,0.28,0.0011261261261261261
cancer,NOUN,4,19/01/2018,M1f422,45,mainstream,0.007952286282306162,NOUN,0.01694891277824259,80,0.8,0.0032175032175032173
candidate,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005669461656160791,5,0.05,0.00020109395109395108
care,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.0048460557265947125,18,0.18,0.0007239382239382239
cause,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005033774817052496,12,0.12,0.00048262548262548264
cent,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.01126630259554022,67,0.67,0.0026946589446589448
certain,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.0029289767654125864,11,0.11,0.0004424066924066924
chair,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0028446912321514863,5,0.05,0.00020109395109395108
check,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
city,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.011063385876955914,57,0.57,0.0022924710424710427
clinical,ADJ,3,19/01/2018,M1f422,45,mainstream,0.005964214711729622,ADJ,0.006715366555307064,24,0.24,0.0009652509652509653
cochair,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
cognitive,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.008367634203125014,4,0.04,0.00016087516087516087
collection,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0072924431057092036,8,0.08,0.00032175032175032174
colonisation,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0029097445975488066,2,0.02,8.043758043758043e-05
colorectum,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
commission,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.0025406264359702294,6,0.06,0.00024131274131274132
commitment,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0029280568651328816,7,0.07,0.00028153153153153153
community,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0072388951444485004,22,0.22,0.0008848133848133849
company,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.014313784179066065,172,1.72,0.006917631917631918
complex,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0031981788637502864,10,0.1,0.00040218790218790216
comprehensive,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.0019880715705765406,1,0.01,4.021879021879022e-05
concern,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.006606362187125362,33,0.33,0.0013272200772200772
conflict,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.004284549454860634,20,0.2,0.0008043758043758043
connection,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.003278085616629816,4,0.04,0.00016087516087516087
conscience,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
contribution,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0027374497889958507,5,0.05,0.00020109395109395108
contributor,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.015699918138229445,2,0.02,8.043758043758043e-05
control,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.00721317726924713,30,0.3,0.0012065637065637065
convention,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.001742370182880466,4,0.04,0.00016087516087516087
cost,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005842040149600218,32,0.32,0.001287001287001287
counterpart,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0020762868675393525,2,0.02,8.043758043758043e-05
country,NOUN,7,19/01/2018,M1f422,45,mainstream,0.013916500994035786,NOUN,0.008924639084304733,98,0.98,0.003941441441441441
crisis,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005380077051271036,31,0.31,0.0012467824967824967
critical,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.004275540402013934,16,0.16,0.0006435006435006435
danger,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.006712357084644151,17,0.17,0.0006837194337194337
datum,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.009050297459612385,60,0.6,0.002413127413127413
debate,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.007014536012048099,9,0.09,0.00036196911196911195
decision,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.00660576078871788,37,0.37,0.001488095238095238
definition,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
dementia,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.001407258925784138,2,0.02,8.043758043758043e-05
detail,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005936901741774094,5,0.05,0.00020109395109395108
detection,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
determinant,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
development,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.008100961001130755,40,0.4,0.0016087516087516086
device,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.005265802051922272,11,0.11,0.0004424066924066924
diagnostic,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0032566914628452256,5,0.05,0.00020109395109395108
difficult,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.003646886719775484,13,0.13,0.0005228442728442728
direction,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0023875867437075458,5,0.05,0.00020109395109395108
discussion,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.004177925702849395,10,0.1,0.00040218790218790216
disease,NOUN,3,19/01/2018,M1f422,45,mainstream,0.005964214711729622,NOUN,0.009837106816361461,65,0.65,0.0026142213642213643
doctor,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.01008117483485026,62,0.62,0.0024935649935649935
dropout,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
drug,NOUN,6,19/01/2018,M1f422,45,mainstream,0.011928429423459244,NOUN,0.019701152318121067,131,1.31,0.005268661518661518
early,ADJ,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,ADJ,0.005501964266510088,32,0.32,0.001287001287001287
economic,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0038926382974678346,24,0.24,0.0009652509652509653
edition,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.004346550704299353,5,0.05,0.00020109395109395108
effect,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.011390789152788077,62,0.62,0.0024935649935649935
effort,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0036585835946581877,19,0.19,0.0007641570141570141
election,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.004143406888554251,9,0.09,0.00036196911196911195
energy,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.004374773225084179,12,0.12,0.00048262548262548264
environment,NOUN,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,NOUN,0.005784750914160694,15,0.15,0.0006032818532818533
essential,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.005018716013962064,11,0.11,0.0004424066924066924
ethical,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.004039558763341325,7,0.07,0.00028153153153153153
evidence,NOUN,3,19/01/2018,M1f422,45,mainstream,0.005964214711729622,NOUN,0.012230607510024647,60,0.6,0.002413127413127413
example,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.005008584372497896,37,0.37,0.001488095238095238
expediency,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
expense,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0017851085484007238,3,0.03,0.00012065637065637066
facebookcomftonhealth,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
fact,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0057887317827677465,41,0.41,0.001648970398970399
faculty,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
faith,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.008267003697458941,4,0.04,0.00016087516087516087
fast,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.002590052893383522,3,0.03,0.00012065637065637066
financial,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.0049921141432642075,23,0.23,0.0009250321750321751
first,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.008654419278606301,83,0.83,0.003338159588159588
fiscal,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.0038069753070885514,5,0.05,0.00020109395109395108
fitness,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.0026975238812043767,4,0.04,0.00016087516087516087
focused,ADJ,2,19/01/2018,M1f422,45,mainstream,0.003976143141153081,ADJ,0.003976143141153081,2,0.02,8.043758043758043e-05
force,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.013398408314428721,30,0.3,0.0012065637065637065
foreign,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.004492192026178452,16,0.16,0.0006435006435006435
former,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.004329175947719927,27,0.27,0.001085907335907336
framework,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.002839054235472772,2,0.02,8.043758043758043e-05
free,ADJ,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,ADJ,0.004884752813644901,26,0.26,0.0010456885456885457
fruit,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.003018005456463347,3,0.03,0.00012065637065637066
fund,NOUN,1,19/01/2018,M1f422,45,mainstream,0.0019880715705765406,NOUN,0.00388540728607588,13,0.13,0.0005228442728442728
